label,title,text,titletext
0,食の守護神ＪＦＫ（日本食文化監察局）「ひとり蕎麦屋の悦楽」,ガード下の焼き鳥屋から最高のシェフのいる三ツ星レストランまでを愛する木村祐一が、『日本食文化監察局』略してＪＦＫ（もちろん架空）の調査官として活躍。▽「蕎麦屋でどうやってお酒飲むの？」「蕎麦屋で粋なカッコいい大人になる方法は？」▽芸能界随一の蕎麦愛好者・女優名取裕子の愛する蕎麦とは？▽蕎麦はどうやって味わうべきか？究極の蕎麦達人も登場。▽演出は源孝志（「京都人の密かな愉しみ」「ライジング若冲」）,食の守護神ＪＦＫ（日本食文化監察局）「ひとり蕎麦屋の悦楽」. ガード下の焼き鳥屋から最高のシェフのいる三ツ星レストランまでを愛する木村祐一が、『日本食文化監察局』略してＪＦＫ（もちろん架空）の調査官として活躍。▽「蕎麦屋でどうやってお酒飲むの？」「蕎麦屋で粋なカッコいい大人になる方法は？」▽芸能界随一の蕎麦愛好者・女優名取裕子の愛する蕎麦とは？▽蕎麦はどうやって味わうべきか？究極の蕎麦達人も登場。▽演出は源孝志（「京都人の密かな愉しみ」「ライジング若冲」）
0,中学生の基礎英語　レベル２　Ｌｅｓｓｏｎ（９３）,【講師】清泉女子大学教授…高田智子，【出演】キンバリー・ティアニー，ジェフ・ハッシュ,中学生の基礎英語 レベル２ Ｌｅｓｓｏｎ（９３）. 【講師】清泉女子大学教授…高田智子，【出演】キンバリー・ティアニー，ジェフ・ハッシュ
0,アニメ　わしも「ひよりと色えんぴつの妖精」,ひよちゃんはいろんな色（いろ）の色えんぴつを使（つか）っておえかきをするのが大すき。そして、色えんぴつもひよちゃんにたくさん使ってもらうのがうれしい。ところが、わしもが短（みじか）い色えんぴつを買（か）いかえようと言い出した。短くなったひよちゃんの色えんぴつ、ひよえんぴつは、捨（す）てられたくないと、窓（まど）からにげ出し、学校へ…。そこには、たくさんの色えんぴつたちがあつまっていた。,アニメ わしも「ひよりと色えんぴつの妖精」. ひよちゃんはいろんな色（いろ）の色えんぴつを使（つか）っておえかきをするのが大すき。そして、色えんぴつもひよちゃんにたくさん使ってもらうのがうれしい。ところが、わしもが短（みじか）い色えんぴつを買（か）いかえようと言い出した。短くなったひよちゃんの色えんぴつ、ひよえんぴつは、捨（す）てられたくないと、窓（まど）からにげ出し、学校へ…。そこには、たくさんの色えんぴつたちがあつまっていた。
0,浮世絵ＥＤＯ－ＬＩＦＥ　福袋　選「幕末クライシス～来襲！コレラと大災害」,幕末の江戸を襲った感染症のコレラ。その猛威で、３～４万人もの死者が出たといわれる。当時、江戸っ子は、立て続けに大きな災害に襲われていた。直下型の大地震。その翌年に台風による大洪水。その２年後にコレラが来襲。正に「幕末クライシス」だ。江戸っ子は、どう立ち向かったのか？危機の最中に多くの浮世絵が描かれていた。そこからは、悲惨な実態に加え、町人同士の支え合い。江戸っ子の負けん気とユーモアが見えてくる。,浮世絵ＥＤＯ－ＬＩＦＥ 福袋 選「幕末クライシス～来襲！コレラと大災害」. 幕末の江戸を襲った感染症のコレラ。その猛威で、３～４万人もの死者が出たといわれる。当時、江戸っ子は、立て続けに大きな災害に襲われていた。直下型の大地震。その翌年に台風による大洪水。その２年後にコレラが来襲。正に「幕末クライシス」だ。江戸っ子は、どう立ち向かったのか？危機の最中に多くの浮世絵が描かれていた。そこからは、悲惨な実態に加え、町人同士の支え合い。江戸っ子の負けん気とユーモアが見えてくる。
0,みんなのうた「ダンディーひつじ執事」「ｍｏｏｎｆｅｓｔａ」,「ダンディーひつじ執事」うた：藤澤ノリマサ／「ｍｏｏｎｆｅｓｔａ ～ムーンフェスタ～」うた：Ｋａｌａｆｉｎａ,みんなのうた「ダンディーひつじ執事」「ｍｏｏｎｆｅｓｔａ」. 「ダンディーひつじ執事」うた：藤澤ノリマサ／「ｍｏｏｎｆｅｓｔａ ～ムーンフェスタ～」うた：Ｋａｌａｆｉｎａ
0,キソ英語を学んでみたら世界とつながった。（２３）「出身はどこ？」,毎回、世界各地の１か所を取り上げ、小学校で習う英語フレーズを使って、外国の人々とつながる番組。今回の相手は、イタリアの家族。Ｗｈｅｒｅ ａｒｅ ｙｏｕ ｆｒｏｍ？というキソ英語を使って出身地を聞いていきます。ビーチで夏休みを過ごす子供たちや、家でＢＢＱを楽しむ友人やいとこの出身地は？さらに飲み物に関するイタリアの意外な習慣に２人が驚きます。出演・本田剛文（ボイメン）、竹内將人（ミュージカル俳優）,キソ英語を学んでみたら世界とつながった。（２３）「出身はどこ？」. 毎回、世界各地の１か所を取り上げ、小学校で習う英語フレーズを使って、外国の人々とつながる番組。今回の相手は、イタリアの家族。Ｗｈｅｒｅ ａｒｅ ｙｏｕ ｆｒｏｍ？というキソ英語を使って出身地を聞いていきます。ビーチで夏休みを過ごす子供たちや、家でＢＢＱを楽しむ友人やいとこの出身地は？さらに飲み物に関するイタリアの意外な習慣に２人が驚きます。出演・本田剛文（ボイメン）、竹内將人（ミュージカル俳優）
0,にっぽん縦断　こころ旅　とうちゃこ▽１０２３日目　長野県辰野町,火野正平さんが視聴者から寄せられた“こころの風景”を相棒の自転車チャリオと訪ねる「こころ旅」１１年目の秋の旅スタート！ 今回は長野を出発！岐阜、滋賀、京都をめぐり中国地方の日本海側を通って九州へ！大分、そして新型コロナウイルス感染拡大のために春の旅で訪れられなかった熊本、宮崎、鹿児島、沖縄を目指します！ 火～金曜は朝版と夜７時からの「とうちゃこ」を見れば１日の旅が完結！この日は長野県の旅・最終日！,にっぽん縦断 こころ旅 とうちゃこ▽１０２３日目 長野県辰野町. 火野正平さんが視聴者から寄せられた“こころの風景”を相棒の自転車チャリオと訪ねる「こころ旅」１１年目の秋の旅スタート！ 今回は長野を出発！岐阜、滋賀、京都をめぐり中国地方の日本海側を通って九州へ！大分、そして新型コロナウイルス感染拡大のために春の旅で訪れられなかった熊本、宮崎、鹿児島、沖縄を目指します！ 火～金曜は朝版と夜７時からの「とうちゃこ」を見れば１日の旅が完結！この日は長野県の旅・最終日！
0,ドキュランドへようこそ「英国のシンドラー　６６９人の子どもを救った男」,６６９人のユダヤ人の子どもを救った“イギリスのシンドラー”の物語。１９３８年冬、ロンドンの若き証券マン、ニコラス・ウィントンは、ナチスから逃れたユダヤ人たちが野宿していたプラハに向かった。一刻の猶予もない状況だと察し、子供達の救出作戦に乗り出す。ユダヤの子どもたちの驚くべき救出劇。原題：ＮＩＣＨＯＬＡＳ ＷＩＮＴＯＮ，ＴＨＥ ＭＡＮ ＷＨＯ ＳＡＶＥＤ ６６９ＣＨＩＬＤＲＥＮ／フランス・２０２１年,ドキュランドへようこそ「英国のシンドラー ６６９人の子どもを救った男」. ６６９人のユダヤ人の子どもを救った“イギリスのシンドラー”の物語。１９３８年冬、ロンドンの若き証券マン、ニコラス・ウィントンは、ナチスから逃れたユダヤ人たちが野宿していたプラハに向かった。一刻の猶予もない状況だと察し、子供達の救出作戦に乗り出す。ユダヤの子どもたちの驚くべき救出劇。原題：ＮＩＣＨＯＬＡＳ ＷＩＮＴＯＮ，ＴＨＥ ＭＡＮ ＷＨＯ ＳＡＶＥＤ ６６９ＣＨＩＬＤＲＥＮ／フランス・２０２１年
0,ニュースで英語術　▽アフガニスタン米軍　撤退完了,１回５分。旬なニュースを素材に、最新の時事英語表現を紹介する。今世界を騒がせている英語表現を身につけ、同時にリスニング力も磨くことができる。各ニュースの詳しい解説は、番組ウェブサイトで徹底フォロー。【講師】高松珠子（会議通訳者）、【パートナー】亀井・シーナ・佐代子（ナレーター）,ニュースで英語術 ▽アフガニスタン米軍 撤退完了. １回５分。旬なニュースを素材に、最新の時事英語表現を紹介する。今世界を騒がせている英語表現を身につけ、同時にリスニング力も磨くことができる。各ニュースの詳しい解説は、番組ウェブサイトで徹底フォロー。【講師】高松珠子（会議通訳者）、【パートナー】亀井・シーナ・佐代子（ナレーター）
0,ＳＷＩＴＣＨインタビュー　達人達「みうらじゅん×樋口真嗣」,前半の舞台は怪獣のお宝グッズがひしめく都内のバーで。いち見学者だった樋口が監督になるまでの道のりや、創作に欠かせない絵コンテについて語る。公開日調整中の「シン・ウルトラマン」の絵コンテもネタバレすれすれでみうらに…！興奮冷めやらぬみうらが後半、樋口を案内したのは目黒の寺。弥勒菩薩とウルトラマンが重なるという。スキマをみつけ、世界を紡ぎ、それをいかに面白く見せるかにこだわってきたみうらの素顔とは。,ＳＷＩＴＣＨインタビュー 達人達「みうらじゅん×樋口真嗣」. 前半の舞台は怪獣のお宝グッズがひしめく都内のバーで。いち見学者だった樋口が監督になるまでの道のりや、創作に欠かせない絵コンテについて語る。公開日調整中の「シン・ウルトラマン」の絵コンテもネタバレすれすれでみうらに…！興奮冷めやらぬみうらが後半、樋口を案内したのは目黒の寺。弥勒菩薩とウルトラマンが重なるという。スキマをみつけ、世界を紡ぎ、それをいかに面白く見せるかにこだわってきたみうらの素顔とは。
0,プロフェッショナル「不屈のレジェンド～プロ車いすテニス選手・国枝慎吾～」,東京パラで金メダルに輝いた国枝選手をアンコール放送。前人未到の１０７連勝など数々の栄光に輝いてきたレジェンド、車いすテニス選手・国枝慎吾（３７）。高速のチェアワークや強烈なバックハンドショットなど革新的な技を次々と開発し、競技そのものを格段に進化させてきた。しかし５年前、ケガをきっかけにリオデジャネイロパラリンピックで惨敗。東京の大舞台を目指す絶対王者、復活への苦闘に密着する。２０２０年９月放送。,プロフェッショナル「不屈のレジェンド～プロ車いすテニス選手・国枝慎吾～」. 東京パラで金メダルに輝いた国枝選手をアンコール放送。前人未到の１０７連勝など数々の栄光に輝いてきたレジェンド、車いすテニス選手・国枝慎吾（３７）。高速のチェアワークや強烈なバックハンドショットなど革新的な技を次々と開発し、競技そのものを格段に進化させてきた。しかし５年前、ケガをきっかけにリオデジャネイロパラリンピックで惨敗。東京の大舞台を目指す絶対王者、復活への苦闘に密着する。２０２０年９月放送。
0,ゴー！ゴー！キッチン戦隊クックルン▽ボクらまんぷく探偵団！　夜の海で光るイカ,「まんぷく探偵団」第４弾。ムールがみつけた海の不思議な光。マイカとポセイ丼が、その謎をさぐる！光の正体は、ホタルのように光る小さなイカ「ホタルイカ」。一体なぜ、どうやって光るの？ホタルイカの貴重な産卵映像や、おいしいホタルイカ料理も紹介するよ！声の出演：千葉 繁、矢作穂香、マイカ・ピュ 音楽：ＳＡＳＵＫＥ,ゴー！ゴー！キッチン戦隊クックルン▽ボクらまんぷく探偵団！ 夜の海で光るイカ. 「まんぷく探偵団」第４弾。ムールがみつけた海の不思議な光。マイカとポセイ丼が、その謎をさぐる！光の正体は、ホタルのように光る小さなイカ「ホタルイカ」。一体なぜ、どうやって光るの？ホタルイカの貴重な産卵映像や、おいしいホタルイカ料理も紹介するよ！声の出演：千葉 繁、矢作穂香、マイカ・ピュ 音楽：ＳＡＳＵＫＥ
0,パッコロリン「ながしっこあそび」,「ながしっこあそび」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち,パッコロリン「ながしっこあそび」. 「ながしっこあそび」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち
0,えいごであそぼ　ｗｉｔｈ　Ｏｒｔｏｎ「“ｏｏ”の音であそぼ（３）」,大きなクジラの背中にある町“オートンタウン”を舞台に、みんなで英語の「音」で遊びます。今週は“ｏｏ”の音で遊ぶよ！あおやん＆ＰＥＡＣＨＹがくりひろげるコント、メアリと一緒に踊る“ｂａｌｌｏｏｎ”もお楽しみに！他、ｔｔ ｂｒｏｔｈｅｒｓの“ｏｏ”、今月の歌「ＴＲＥＥ，ＴＲＥＥ」。データ放送クイズにも参加してね！,えいごであそぼ ｗｉｔｈ Ｏｒｔｏｎ「“ｏｏ”の音であそぼ（３）」. 大きなクジラの背中にある町“オートンタウン”を舞台に、みんなで英語の「音」で遊びます。今週は“ｏｏ”の音で遊ぶよ！あおやん＆ＰＥＡＣＨＹがくりひろげるコント、メアリと一緒に踊る“ｂａｌｌｏｏｎ”もお楽しみに！他、ｔｔ ｂｒｏｔｈｅｒｓの“ｏｏ”、今月の歌「ＴＲＥＥ，ＴＲＥＥ」。データ放送クイズにも参加してね！
0,Ｅテレ０６５５　木曜日,新曲「ナナメ上音頭」歌：Ｕ字工事,Ｅテレ０６５５ 木曜日. 新曲「ナナメ上音頭」歌：Ｕ字工事
0,旅するためのフランス語（２２）「楽しかったって伝えたい！」,第２２回のテーマは「感動を伝える」。南仏・プロバンスの旅は、刺激的な出来事の連続です。息をのむような美しい風景や美しい料理、人との出会い…。そんな旅の中で得た感動を現地の人に伝えられると、旅でのコミュニケーションが何倍にも楽しくなりますよ！自分がその時感じた感動を伝える表現を学びましょう▼南フランス映像紀行は「クロエさんおすすめの絶景スポット」。感動を伝える表現満載です、ぜひ聞き取ってください！,旅するためのフランス語（２２）「楽しかったって伝えたい！」. 第２２回のテーマは「感動を伝える」。南仏・プロバンスの旅は、刺激的な出来事の連続です。息をのむような美しい風景や美しい料理、人との出会い…。そんな旅の中で得た感動を現地の人に伝えられると、旅でのコミュニケーションが何倍にも楽しくなりますよ！自分がその時感じた感動を伝える表現を学びましょう▼南フランス映像紀行は「クロエさんおすすめの絶景スポット」。感動を伝える表現満載です、ぜひ聞き取ってください！
0,青天を衝（つ）け（２４）「パリの御一新」,新年早々、昭武（板垣李光人）一行は、慶喜（草彅剛）が政権を朝廷に返上したとの知らせを受け大混乱する。篤太夫（吉沢亮）は留学費用を捻出し、更なる節約策を講じる。そんな中、篤太夫はエラールと証券取引所を訪れ、債券の仕組みを教わる。一人一人の小さな力が合わさり、この世を変えられることを知り、新たな決意を抱く。一方日本では、成一郎（高良健吾）、惇忠（田辺誠一）、平九郎（岡田健史）が、新政府軍と戦っていた。,青天を衝（つ）け（２４）「パリの御一新」. 新年早々、昭武（板垣李光人）一行は、慶喜（草彅剛）が政権を朝廷に返上したとの知らせを受け大混乱する。篤太夫（吉沢亮）は留学費用を捻出し、更なる節約策を講じる。そんな中、篤太夫はエラールと証券取引所を訪れ、債券の仕組みを教わる。一人一人の小さな力が合わさり、この世を変えられることを知り、新たな決意を抱く。一方日本では、成一郎（高良健吾）、惇忠（田辺誠一）、平九郎（岡田健史）が、新政府軍と戦っていた。
0,空からクルージング特別編「イタリア・シチリア島の古代遺跡」,イタリアのシチリア島は海の交通の要衝にあるため、古来様々な民族の侵略を受け、多様な文化を３０００年にわたって蓄積させてきた。古い風車がたたずむ塩田を出発し、フェニキア人の遺跡の島モツィア、古代ギリシャの都市国家だったセリヌンテ、セジェスタ、アグリジェント、シラクーサを順番にたずねる。巨大なアクロポリス、美しい姿でたたずむ数々のギリシャ神殿や劇場、石切り場、古代ローマの円形闘技場などを紹介する,空からクルージング特別編「イタリア・シチリア島の古代遺跡」. イタリアのシチリア島は海の交通の要衝にあるため、古来様々な民族の侵略を受け、多様な文化を３０００年にわたって蓄積させてきた。古い風車がたたずむ塩田を出発し、フェニキア人の遺跡の島モツィア、古代ギリシャの都市国家だったセリヌンテ、セジェスタ、アグリジェント、シラクーサを順番にたずねる。巨大なアクロポリス、美しい姿でたたずむ数々のギリシャ神殿や劇場、石切り場、古代ローマの円形闘技場などを紹介する
0,視点・論点「南海トラフ地震“臨時情報”で起きること」,【出演】京都大学防災研究所教授…矢守克也,視点・論点「南海トラフ地震“臨時情報”で起きること」. 【出演】京都大学防災研究所教授…矢守克也
0,すイエんサー「腹話術！いっこく堂さんの極意を大公開」,おうちで楽しく上手に腹話術ができる極意を大公開！鍋つかみに目や口などをつけるとオリジナルの腹話術人形が完成！続いて腹話術に挑戦！でも初心者は口が動いたり聞こえにくかったり。でも“ポテトチップスのワザ”を使ったらすぐに上達！最後はいっこく堂さんの超スゴ技「歌」「衛星中継」「入れかわり」を使った腹話術ショーに挑戦！【出演】いとうあさこ、横山だいすけ、すイエんサーガールズ（多田成美、石井薫子、関谷瑠紀）,すイエんサー「腹話術！いっこく堂さんの極意を大公開」. おうちで楽しく上手に腹話術ができる極意を大公開！鍋つかみに目や口などをつけるとオリジナルの腹話術人形が完成！続いて腹話術に挑戦！でも初心者は口が動いたり聞こえにくかったり。でも“ポテトチップスのワザ”を使ったらすぐに上達！最後はいっこく堂さんの超スゴ技「歌」「衛星中継」「入れかわり」を使った腹話術ショーに挑戦！【出演】いとうあさこ、横山だいすけ、すイエんサーガールズ（多田成美、石井薫子、関谷瑠紀）
0,カルチャーラジオ　文学の世界　生誕２００年　ドストエフスキー・現代へのメッセージ,今回はドストエフスキー最晩年の作品世界と彼の世界観について考えます。ドストエフスキーが生きた最後の３年は、相次ぐテロ事件によって社会全体が騒然としていた時代でした。権力、知識人、民衆の三者による対立関係が渦を巻き、彼はこのような対立の原因を解きほぐすのは新しい時代の若者たちであると考えていました。真の信仰、ロシア人の使命とは何か、など様々（さまざま）な疑問を投げかけていきました。,カルチャーラジオ 文学の世界 生誕２００年 ドストエフスキー・現代へのメッセージ. 今回はドストエフスキー最晩年の作品世界と彼の世界観について考えます。ドストエフスキーが生きた最後の３年は、相次ぐテロ事件によって社会全体が騒然としていた時代でした。権力、知識人、民衆の三者による対立関係が渦を巻き、彼はこのような対立の原因を解きほぐすのは新しい時代の若者たちであると考えていました。真の信仰、ロシア人の使命とは何か、など様々（さまざま）な疑問を投げかけていきました。
0,みんなのうた「湖のむこうに」「小さな海の絵本」,「湖のむこうに」うた：東京放送児童合唱団／「小さな海の絵本」うた：シーズン・オフ,みんなのうた「湖のむこうに」「小さな海の絵本」. 「湖のむこうに」うた：東京放送児童合唱団／「小さな海の絵本」うた：シーズン・オフ
0,歌え！土曜日　Ｌｏｖｅ　Ｈｉｔｓ　第２５４回　岩田剛典、ＥＸＩＴが登場！,▽土曜日のお昼はＬｏｖｅ Ｈｉｔｓ！▽「アーティストからこんにちは」には、岩田剛典、ＥＸＩＴが登場！曲への思いや、プライベートの過ごし方も聞けちゃうかも！？▽最新ヒットを紹介！えりーなへの質問・リクエストも募集中！皆さんの「おうち時間の過ごし方」も教えてください。番組ＨＰから送信を！▽らじるらじる、Ｒａｄｉｋｏで配信。らじるらじる聴き逃しサービスでもお聴き頂けます！,歌え！土曜日 Ｌｏｖｅ Ｈｉｔｓ 第２５４回 岩田剛典、ＥＸＩＴが登場！. ▽土曜日のお昼はＬｏｖｅ Ｈｉｔｓ！▽「アーティストからこんにちは」には、岩田剛典、ＥＸＩＴが登場！曲への思いや、プライベートの過ごし方も聞けちゃうかも！？▽最新ヒットを紹介！えりーなへの質問・リクエストも募集中！皆さんの「おうち時間の過ごし方」も教えてください。番組ＨＰから送信を！▽らじるらじる、Ｒａｄｉｋｏで配信。らじるらじる聴き逃しサービスでもお聴き頂けます！
0,あさイチ「コロナ禍で生まれたあなたのおうちレシピ」,「コロナ禍で生まれたみんなの“おうちレシピ”」長い自粛生活で生まれた視聴者の“おうちレシピ”を大公開！海外旅行に行った気になるアイデアレシピや１２キロ減量を成功させた妻の愛の調味料など感動エピソードも満載！▽バリバラコラボ▽おでかけＬＩＶＥ「折り紙会館～東京都文京区～」▽みんな！ゴハンだよ「混ぜるだけ！ほとんどレストランのえびピラフ」【ゲスト】はるな愛【キャスター】博多華丸・大吉、鈴木奈穂子,あさイチ「コロナ禍で生まれたあなたのおうちレシピ」. 「コロナ禍で生まれたみんなの“おうちレシピ”」長い自粛生活で生まれた視聴者の“おうちレシピ”を大公開！海外旅行に行った気になるアイデアレシピや１２キロ減量を成功させた妻の愛の調味料など感動エピソードも満載！▽バリバラコラボ▽おでかけＬＩＶＥ「折り紙会館～東京都文京区～」▽みんな！ゴハンだよ「混ぜるだけ！ほとんどレストランのえびピラフ」【ゲスト】はるな愛【キャスター】博多華丸・大吉、鈴木奈穂子
0,Ｅテレ０６５５　水曜日,新曲「ナナメ上音頭」歌：Ｕ字工事／朝めし前クイズ,Ｅテレ０６５５ 水曜日. 新曲「ナナメ上音頭」歌：Ｕ字工事／朝めし前クイズ
0,みんなのうた「素敵な夜」「スナビキソウ」,「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海,みんなのうた「素敵な夜」「スナビキソウ」. 「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海
0,カルチャーラジオ　ＮＨＫラジオアーカイブス「声でつづる昭和人物史～渋沢敬三」２,渋沢敬三が大正１０年から庶民の民具を収集し研究拠点とした「アチック・ミューゼアム」は、戦争中に「日本常民文化研究所」と名称を変更し、現在は神奈川大学の研究所となって今年で開設１００年を迎えます。昭和３８年１月に教育テレビで放送した「教養特集 日本回顧録 昭和財界史 渋沢敬三」では、民俗学の他、終戦直後に大蔵大臣として日本経済の立て直しに尽力したこと、特に財閥解体や農地改革について語っています。,カルチャーラジオ ＮＨＫラジオアーカイブス「声でつづる昭和人物史～渋沢敬三」２. 渋沢敬三が大正１０年から庶民の民具を収集し研究拠点とした「アチック・ミューゼアム」は、戦争中に「日本常民文化研究所」と名称を変更し、現在は神奈川大学の研究所となって今年で開設１００年を迎えます。昭和３８年１月に教育テレビで放送した「教養特集 日本回顧録 昭和財界史 渋沢敬三」では、民俗学の他、終戦直後に大蔵大臣として日本経済の立て直しに尽力したこと、特に財閥解体や農地改革について語っています。
0,マイあさ！　５時台　ニュース／たより・東京／健康・脳卒中予防,『マイあさ！』▽キャスター：田中孝宜・久保田明菜☆テーマ曲：音楽クリエイター・ヒャダイン ▽ニュース・スポーツ・天気▽マイあさだより「馬事公苑・五輪を経て」佐伯京子（東京）▽きょうは何の日▽健康ライフ「脳卒中を予防しよう（５）“前触れ”に注意」平野照之（杏林大学医学部付属病院 脳卒中センター長） ☆ＷＥＢ「らじる★らじる」で生配信。聴き逃しサービスも実施中です。,マイあさ！ ５時台 ニュース／たより・東京／健康・脳卒中予防. 『マイあさ！』▽キャスター：田中孝宜・久保田明菜☆テーマ曲：音楽クリエイター・ヒャダイン ▽ニュース・スポーツ・天気▽マイあさだより「馬事公苑・五輪を経て」佐伯京子（東京）▽きょうは何の日▽健康ライフ「脳卒中を予防しよう（５）“前触れ”に注意」平野照之（杏林大学医学部付属病院 脳卒中センター長） ☆ＷＥＢ「らじる★らじる」で生配信。聴き逃しサービスも実施中です。
0,パッコロリン「やじろべえ」,「やじろべえ」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち,パッコロリン「やじろべえ」. 「やじろべえ」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち
0,アニメ　宇宙なんちゃら　こてつくん「おたまのオムレツ」,エリートシェフをスカウトしに、調理室にやってきたこてつとひかる。教室には、先生にオムレツを褒（ほ）められたアランと、イマイチな顔をされたおたまという生徒（せいと）がいた。ひかるは料理（りょうり）が上手そうなアランに声をかけるが……。,アニメ 宇宙なんちゃら こてつくん「おたまのオムレツ」. エリートシェフをスカウトしに、調理室にやってきたこてつとひかる。教室には、先生にオムレツを褒（ほ）められたアランと、イマイチな顔をされたおたまという生徒（せいと）がいた。ひかるは料理（りょうり）が上手そうなアランに声をかけるが……。
0,てれび絵本「ほねほねくんサーカスにいく」（１）,（語り…田中真弓／作…すえよしあきこ／絵…おかもとさつこ） 絵本の世界がアニメーションに！ユニークな読み手と音楽で「読み聞かせ」の魅力を伝えます。【内容】だっくんは、お兄ちゃん・とむくんと一緒に、海岸に遊びに来た。とむくんがボールをけった時、海の方からさけび声が聞こえてきた。見ると…。,てれび絵本「ほねほねくんサーカスにいく」（１）. （語り…田中真弓／作…すえよしあきこ／絵…おかもとさつこ） 絵本の世界がアニメーションに！ユニークな読み手と音楽で「読み聞かせ」の魅力を伝えます。【内容】だっくんは、お兄ちゃん・とむくんと一緒に、海岸に遊びに来た。とむくんがボールをけった時、海の方からさけび声が聞こえてきた。見ると…。
0,ブレイクッ！　なんでもたいそう「福沢諭吉」,今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ ｆｏｒ Ｓｃｈｏｏｌ」のサイトへＧｏ！,ブレイクッ！ なんでもたいそう「福沢諭吉」. 今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ ｆｏｒ Ｓｃｈｏｏｌ」のサイトへＧｏ！
0,もっと伝わる！即レス英会話　Ｌｅｓｓｏｎ（９１）,英語での会話力をブラッシュアップしたい方におすすめの番組。「発音スタジオ」や「ワークアウト」などユニークなメソッド満載でお送りします。▽今週は「現在完了形」を使った即レス表現を３つ紹介します。「もううんざりです」と言いたいとき、「お会いしたことがありますか？」と尋ねたいとき、「運転免許証の期限が切れてしまいました」と言いたいとき、あなたなら何と言いますか？,もっと伝わる！即レス英会話 Ｌｅｓｓｏｎ（９１）. 英語での会話力をブラッシュアップしたい方におすすめの番組。「発音スタジオ」や「ワークアウト」などユニークなメソッド満載でお送りします。▽今週は「現在完了形」を使った即レス表現を３つ紹介します。「もううんざりです」と言いたいとき、「お会いしたことがありますか？」と尋ねたいとき、「運転免許証の期限が切れてしまいました」と言いたいとき、あなたなら何と言いますか？
0,列島ニュース,「ＮＨＫが取材した、列島各地の旬のネタをお届けします！」。大阪拠点放送局をキーステーションに各放送局のお昼のニュースを集め、ダイジェストで伝えます。今年度からは放送時間も１５分拡大してパワーアップ！。ＮＨＫの全国ネットワークをいかし、地域の最新ニュース、新型コロナ関連情報に加え、全国ニュースで放送されないローカル色豊かな話題もお届けします。列島各地の今を伝える「列島ＬＩＶＥ」など気象情報も詳しく。,列島ニュース. 「ＮＨＫが取材した、列島各地の旬のネタをお届けします！」。大阪拠点放送局をキーステーションに各放送局のお昼のニュースを集め、ダイジェストで伝えます。今年度からは放送時間も１５分拡大してパワーアップ！。ＮＨＫの全国ネットワークをいかし、地域の最新ニュース、新型コロナ関連情報に加え、全国ニュースで放送されないローカル色豊かな話題もお届けします。列島各地の今を伝える「列島ＬＩＶＥ」など気象情報も詳しく。
